docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle,nonficprob,juvenileprob,first_name,estimated_gender,avg_sentence_count,var_sentence_count,avg_line_count,var_line_count,avg_tokens_per_page,var_tokens_per_page,cap_alpha_freq,genre_tag,lcc_category,full_title,stories_match
uc1.b3339604,"James, Henry","James, Henry",1843-1916.,1885.0,1885.0,s,1885,    ,London;Macmillan;1885,1885,"1st ser. The author of ""Beltraffo"". Pandora. The path of duty. A light man. A day of days. Georgina's reasons. A landscape painter. -- 2d. ser. A passionate pilgrim. Rose-Agathe. Poor Richard. The last of the Valerii. Master Eustace. The romance of certain old clothes. A most extraordinary case",,,,,,enk,10314973,1,1.0,1.0,v. 2,2.0,Stories revived / | $c: by Henry James,d. ser. A passionate pilgrim. Rose-Agathe. Poor Richard. The last of the Valerii. Master Eustace. The romance of certain old clothes. A most extraordinary case,True,d. ser. A passionate pilgrim. Rose-Agathe. Poor Richard. The last of the Valerii. Master Eustace. The romance of certain old clothes. A most extraordinary case,0.1270421304305315,0.0685179517966041,Henry,m,16.731051344743275,38.812752195407725,32.1231884057971,24.9534236504936,314.08937198067633,3210.554814581437,1.8,['unknown'],['unknown'],stories revived / | $c: by henry james d. ser. a passionate pilgrim. rose-agathe. poor richard. the last of the valerii. master eustace. the romance of certain old clothes. a most extraordinary case d. ser. a passionate pilgrim. rose-agathe. poor richard. the last of the valerii. master eustace. the romance of certain old clothes. a most extraordinary case,True
mdp.39015063550589,"Edgeworth, Maria","Edgeworth, Maria",1767-1849.,1886.0,1849.0,s,1886,    ,London;George Routledge;1886.,1886,,,,,,64795902.0,enk,124014,1,2.0,2.0,,,"Stories of Ireland: | Castle Rackrent, The absentee, with an introd. by Henry Morley.",,False,"Stories of Ireland: Castle Rackrent, The absentee, with an introd. by Henry Morley",0.0774510485118609,0.0552603540712272,Maria,f,22.317857142857143,56.71682397959183,46.30035335689046,31.538763126022296,575.1236749116608,7239.338061406685,2.2,['fiction'],['unknown'],"stories of ireland: | castle rackrent, the absentee, with an introd. by henry morley.  stories of ireland: castle rackrent, the absentee, with an introd. by henry morley",True
mdp.39015048883873,"Lang, Andrew","Lang, Andrew",1844-1912.,1886.0,1886.0,s,1886,    ,"London;K. Paul, Trench & co.;1886?",1886,The end of Phæacia.--In the wrong paradise.--A cheap nigger.--The romance of the frst radical.--A duchess's secret.--The house of strange stories.--In Castle Perilous.--The great Gladstone myth.--My friend the beach-comber.,,,,PZ3.L25In,4401772.0,enk,536332,2,2.0,2.0,,,"In the wrong paradise, | and other stories, | $c: by Andrew lang.",,True,"In the wrong paradise, and other stories",0.2571292637406555,0.625307728134645,Andrew,m,22.18204488778055,544.3733434493566,28.12958435207824,82.64579958273805,260.80195599022005,9027.04390815454,3.7,['unknown'],['fiction and juvenile belles lettres'],"in the wrong paradise, | and other stories, | $c: by andrew lang.  in the wrong paradise, and other stories",True
uc2.ark+=13960=t82j6fj4w,"H??lek, V?_t?_zslav","H??lek, V?_t?_zslav",,1886.0,1886.0,s,1886,    ,York;J. Sampson;1886.,1886,,,,,,28394468.0,enk,8399469,3,3.0,3.0,,,Three stories,,True,Three stories,0.1679199710483698,0.0025323748132932,Vtzslav,unknown,11.891041162227603,16.62977446077541,33.21957040572792,53.1403329896731,266.400954653938,4452.378614840425,1.9,['fiction'],['unknown'],three stories  three stories,True
nyp.33433076082001,"MacAlpine, Avery","MacAlpine, Avery",,1886.0,1886.0,s,1886,    ,"London;Chatto and Windus; [etc., etc.;1886.",1886,Teresa Itasca.--Älfriga: a romance of the North Sea.--The omen of the moon.,,,,PZ3.M1173T,37148331.0,enk,8663925,1,1.0,1.0,,,"Teresa Itasca, | and other stories, | $c: by Avery MacAlpine.",,True,"Teresa Itasca, and other stories",0.0763879490946965,0.0076638845321693,Avery,unknown,7.308474576271187,6.240436656133295,16.801980198019802,13.954187497957715,144.2970297029703,1435.8523674149592,1.0,['fiction'],['fiction and juvenile belles lettres'],"teresa itasca, | and other stories, | $c: by avery macalpine.  teresa itasca, and other stories",True
uc2.ark+=13960=t0ns0mp7d,"Clifford, W. K","Clifford, W. K., Mrs",d. 1929.,1886.0,1886.0,s,1886,    ,"London;Walter Scott, 24 Warwick Lane, Paternoster Row;1886.",1886,,,"Children's poetry, English|Children's stories, English",,,42272890.0,enk,9360542,1,1.0,1.0,,,Very short stories and verses for children,,True,Very short stories and verses for children,0.1332236174850768,0.9995716562639386,W,unknown,9.543478260869565,26.943761814744803,27.61458333333333,112.7368706597222,190.54166666666663,7992.477430555556,2.1,['unknown'],['unknown'],very short stories and verses for children  very short stories and verses for children,True
mdp.39015047683712,"Gogolʹ, Nikolaĭ Vasilʹevich","Gogolʹ, Nikolaĭ Vasilʹevich",1809-1852.,1887.0,1852.0,s,1887,    ,London;Vizetelly & Co.;1887.,1887,,,,,,8415455.0,enk,3484622,1,1.0,1.0,,,"Taras Bulba : | also St. John's Eve, and other stories / | $c: by Nikolai V. Gogol.",,False,"Taras Bulba : also St. John's Eve, and other stories",0.2315678920222308,0.2285300486260242,Nikola,m,23.22402597402597,51.14137080452016,42.27652733118971,54.59234292449417,501.76848874598073,9116.628074564986,1.9,['fiction'],['unknown'],"taras bulba : | also st. john's eve, and other stories / | $c: by nikolai v. gogol.  taras bulba : also st. john's eve, and other stories",True
inu.30000042783591,,,,1887.0,1887.0,s,1887,    ,London;G. Redway;1887?,1887,,,"Ghost stories, English",,,3302677.0,enk,6056230,1,1.0,1.0,v.3,3.0,"Dreamland and ghostland : | an original collection of tales and warnings from the borderland of substance and shadow : embracing remarkable dreams, presentiments, and coincidences, records of singular personal experience by various writers, startling stories from individual and family history, mysterious incidents from the lips of living narrators, and some psychological studies, grave and gay.",,True,"Dreamland and ghostland : an original collection of tales and warnings from the borderland of substance and shadow : embracing remarkable dreams, presentiments, and coincidences, records of singular personal experience by various writers, startling stories from individual and family history, mysterious incidents from the lips of living narrators, and some psychological studies, grave and gay",0.0907159436581761,0.0197827648460544,,unknown,12.305732484076431,24.804616820154976,26.07232704402516,26.922441754677426,262.10377358490564,3915.0489794707487,2.9,['unknown'],['unknown'],"dreamland and ghostland : | an original collection of tales and warnings from the borderland of substance and shadow : embracing remarkable dreams, presentiments, and coincidences, records of singular personal experience by various writers, startling stories from individual and family history, mysterious incidents from the lips of living narrators, and some psychological studies, grave and gay.  dreamland and ghostland : an original collection of tales and warnings from the borderland of substance and shadow : embracing remarkable dreams, presentiments, and coincidences, records of singular personal experience by various writers, startling stories from individual and family history, mysterious incidents from the lips of living narrators, and some psychological studies, grave and gay",True
inu.32000011310887,"graf, Tolstoy, Leo","Tolstoy, Leo, graf",1828-1910.,1887.0,1887.0,s,1887,    ,London;Vizetelly;New York;Brentanos;1887.,1887,My husband and I.--The death of Ivan Iliitch.--Polikouchka.--Two generations.--The romance of a horse.--A snow storm.,,,,PZ3.T588My1b,4407192.0,enk,7016461,1,1.0,1.0,,,My husband and I; | and other stories. | $c: By Count Lyof Tolstoi.,,True,My husband and I; and other stories,0.0715861667985508,0.0103940861806666,Leo,m,24.10843373493976,55.40390477572942,41.18507462686567,27.31500111383382,469.4089552238806,4911.155143684562,2.8,['fiction'],['fiction and juvenile belles lettres'],my husband and i; | and other stories. | $c: by count lyof tolstoi.  my husband and i; and other stories,True
uc2.ark+=13960=t3st7j03r,"Saxby, Jessie Margaret Edmondston","Saxby, Jessie Margaret Edmondston",,1887.0,1887.0,s,1887,    ,London;Edinburgh;New York;T. Nelson and Sons;1887.,1887,,,Shipwrecks,,,14997191.0,enk,7692299,1,1.0,1.0,,,"Breakers ahead; or, Uncle Jack's stories of great shipwrecks of recent times",,True,"Breakers ahead; or, Uncle Jack's stories of great shipwrecks of recent times",0.5012484636683104,0.2527420940667102,Jessie,f,12.0381679389313,54.2504516053843,32.733333333333334,72.2251851851852,257.9555555555556,5156.946172839506,2.4,['fiction'],['unknown'],"breakers ahead; or, uncle jack's stories of great shipwrecks of recent times  breakers ahead; or, uncle jack's stories of great shipwrecks of recent times",True
uc1.b3327373,"Marston, Philip Bourke","Marston, Philip Bourke",1850-1887.,1887.0,1887.0,s,1887,    ,London;W. Scott;n.d.,"<unparsed=""[n.d.]"">",,,,,,10408516.0,enk,7923203,2,2.0,2.0,,,"For a song's sake and other stories, | $c: by Philip Bourke Marston ... with a memoir by William Sharp.",,True,For a song's sake and other stories,0.0871498096671803,0.0332803256294449,Philip,m,24.957875457875456,46.633756658481936,39.27387387387388,41.97183994805616,467.8324324324324,7697.584533722912,1.7,['fiction'],['unknown'],"for a song's sake and other stories, | $c: by philip bourke marston ... with a memoir by william sharp.  for a song's sake and other stories",True
nyp.33433074863303,"Grant, David","Grant, David",1823-1886.,1887.0,1886.0,s,1887,    ,Edinburgh;E. & S. Livingstone;1887].,1887,2nd ed.,,Folklore|Scotland,,,19876222.0,stk,8665701,1,2.0,2.0,,,"Scotch stories : | or, The chronicles of Keckleton / | $c: by David Grant.",,True,"Scotch stories : or, The chronicles of Keckleton",0.1209853250810396,0.0200431371537369,David,m,10.50900900900901,15.23190081973866,33.1057268722467,28.764152224960696,371.7180616740088,8525.259717828794,1.8,['fiction'],['unknown'],"scotch stories : | or, the chronicles of keckleton / | $c: by david grant.  scotch stories : or, the chronicles of keckleton",True
uiuo.ark+=13960=t18k8018r,"Wood, Henry","Wood, Ellen",1814-1887.,1887.0,1887.0,s,1887,    ,London;R. Bentley;1887.,1887,,,,,,22393625.0,enk,8720848,1,1.0,1.0,v.1,1.0,"Lady Grace, and other stories",,True,"Lady Grace, and other stories",0.1097098027412099,0.0078151312673357,Ellen,f,11.243055555555555,23.260368441358025,25.62925170068027,58.36254569855153,172.2891156462585,1797.3483849322042,4.4,['fiction'],['unknown'],"lady grace, and other stories  lady grace, and other stories",True
mdp.39015008162862,"Grimm, Jacob","Grimm, Jacob",1785-1863.,1888.0,1863.0,s,1888,    ,London;G. Bell & sons;1888.,1888,,,,,,16388690.0,enk,1782238,1,1.0,1.0,,,"German popular stories and fairy tales, | $c: as told by Grammer Grethel. From the collection of MMM. Grimm. Rev. translation by Edgar Taylor. With illustrations from designs by George Cruikshank and Ludwig Grimm.",,True,German popular stories and fairy tales,0.2923319132950097,0.9866881205142504,Jacob,m,17.191304347826087,390.5836925015753,32.9367816091954,356.3580724005813,356.6465517241379,18152.561855925484,2.1,['unknown'],['unknown'],"german popular stories and fairy tales, | $c: as told by grammer grethel. from the collection of mmm. grimm. rev. translation by edgar taylor. with illustrations from designs by george cruikshank and ludwig grimm.  german popular stories and fairy tales",True
mdp.39015005544195,"Clouston, W. A (William Alexander)","Clouston, W. A. (William Alexander)",1843-1896.,1888.0,1888.0,s,1888,    ,London;E. Stock;1888.,1888,,,Fools and jesters,,,31180481.0,enk,1881256,2,4.0,4.0,,,"The book of noodles; | stories of simpletons; or, Fools and their follies. | $c: By W. A. Clouston ...",,True,"The book of noodles; stories of simpletons; or, Fools and their follies",0.5358100453097653,0.4687997832365221,William,m,10.655737704918034,50.90607363611933,29.076612903225808,69.4659046566077,267.77016129032256,4671.080238683664,17.2,['unknown'],['unknown'],"the book of noodles; | stories of simpletons; or, fools and their follies. | $c: by w. a. clouston ...  the book of noodles; stories of simpletons; or, fools and their follies",True
nyp.33433082128715,"Andersen, H. C. (Hans Christian)","Andersen, H. C. (Hans Christian)",1805-1875.,1888.0,1875.0,s,1888,    ,London;G. Routledge and Sons;New York;E.P. Dutton;1888?,1888,,,Fairy tales,,,18552000.0,enk,8613449,1,1.0,1.0,,,"Stories for the household, | $c: by Hans Christian Andersen, translated by H.W. Dulcken, with illus. by A.W. Bayes, engraved by Dalziel brothers.",,True,Stories for the household,0.4927640337866946,0.5074082012906372,Hans,m,24.466666666666665,101.40930555555556,39.58963730569948,167.7528459824425,532.4683937823834,33516.9971875755,3.6,['unknown'],['unknown'],"stories for the household, | $c: by hans christian andersen, translated by h.w. dulcken, with illus. by a.w. bayes, engraved by dalziel brothers.  stories for the household",True
nyp.33433068032923,"graf, Tolstoy, Leo","Tolstoy, Leo, graf",1828-1910.,1888.0,1888.0,s,1888,    ,London;W. Scott;1888.,1888,A Russian proprieter.--Lucerne.--Recollections of a scorer.--Albert.--Two hussars.--Three deaths.--A prisoner in the Caucasus.,Mixed,Russian fiction,,,5431431.0,enk,8634081,1,4.0,3.0,,,A Russian proprieter : | and other stories / | $c: by Lyof N. Tolstoĭ ; translated from the Russian by Nathan Haskell Dole.,,True,A Russian proprieter : and other stories,0.2216133453136445,0.0345154794432049,Leo,m,18.41899441340782,91.94176211728724,30.86187845303868,56.08036995207716,317.35911602209944,5916.290925185433,3.3,['fiction'],['unknown'],a russian proprieter : | and other stories / | $c: by lyof n. tolstoĭ ; translated from the russian by nathan haskell dole.  a russian proprieter : and other stories,True
njp.32101073018481,"Manuel, Don Juan","Manuel, Don Juan",1282-1347.,1888.0,1888.0,s,1888,    ,London;Pickering;1888.,1888,,,,,,19873489.0,enk,9011344,1,1.0,1.0,,,"Count Lucanor : | or, the fifty pleasant stories of Patronia / | $c: Tr. by J. York.",,True,"Count Lucanor : or, the fifty pleasant stories of Patronia",0.7466521272975284,0.9136407833328491,Don,m,8.524305555555555,19.485520351080247,25.71140939597316,88.49389667132111,253.3087248322148,10550.481870186028,4.8,['unknown'],['unknown'],"count lucanor : | or, the fifty pleasant stories of patronia / | $c: tr. by j. york.  count lucanor : or, the fifty pleasant stories of patronia",True
uc1.b4110175,"Carleton, William","Carleton, William",1794-1869.,1889.0,1869.0,s,1889,    ,London;W. Scott;New York;W.J. Gage;1889,1889,The poor scholar.--Tubber Derg.--Wildgoose Lodge.--Shane Fadh's wedding.--The hedge school.,,,,,752914.0,enk,1428308,3,3.0,3.0,,,Stories from Carleton: | $c: with an introd. by W.B. Yeats.,,True,Stories from Carleton:,0.3254396833642089,0.0557831200215023,William,m,17.78095238095238,53.31392290249433,41.603125,62.708115234375,520.884375,14286.727255859372,3.1,['unknown'],['unknown'],stories from carleton: | $c: with an introd. by w.b. yeats.  stories from carleton:,True
nyp.33433081851960,"Clouston, W. A. (William Alexander)","Clouston, W. A. (William Alexander)",1843-1896.,1889.0,1889.0,s,1889,    ,Glasgow;Privately printed [W. Hodge & Co.;1889.,1889,,,"Legends, Oriental|Tales|India|Iran",,,730002.0,enk,7697690,2,3.0,3.0,,,"A group of Eastern romances and stories from the Persian, Tamil, and Urdu | $c: [adapted from the translations of Edward Rehatsek and others] With introd., notes, and appendix.",,True,"A group of Eastern romances and stories from the Persian, Tamil, and Urdu",0.5844714755319237,0.4028772899560143,William,m,11.744262295081969,41.96738511152916,30.66884176182708,45.86260175799494,327.9168026101142,5098.144791081755,11.1,['unknown'],['unknown'],"a group of eastern romances and stories from the persian, tamil, and urdu | $c: [adapted from the translations of edward rehatsek and others] with introd., notes, and appendix.  a group of eastern romances and stories from the persian, tamil, and urdu",True
inu.39000005757880,"Hodgetts, Edith M. S","Hodgetts, Edith M. S",,1890.0,1890.0,s,1890,    ,"London [etc.;Griffith, Farran, Okeden & Welsh;1890.",1890,,,Folklore|Legends|Social life and customs|Tales|Russia,Russia,,5080049.0,enk,6936419,1,2.0,1.0,,,Tales and legends from the land of the tzar; | a collection of Russian stories tr. from the original Russian.,,True,Tales and legends from the land of the tzar; a collection of Russian stories tr. from the original Russian,0.2154755329338929,0.9647771248421444,Edith,f,13.876132930513595,21.53450589169504,29.47761194029851,39.49128981955892,295.23880597014926,5159.178792604143,2.5,['unknown'],['unknown'],tales and legends from the land of the tzar; | a collection of russian stories tr. from the original russian.  tales and legends from the land of the tzar; a collection of russian stories tr. from the original russian,True
